Treat,Sample_type,Layer,Spot,Sample,Replicat,Area,X,Y,Perim.,Major,Minor,Angle,Circ.,Feret,FeretX,FeretY,FeretAngle,MinFeret,AR,Round,Solidity
NL1,Soil_NL,0_10,F23P1-2,F23P1-2_0_10,0,682,1997.282,110.808,108.569,39.934,21.745,94.607,0.727,39.812,1993,90,101.592,24,1.836,0.545,0.911
NL1,Soil_NL,0_10,F23P1-2,F23P1-2_0_10,0,1542,1509.482,289.661,167.296,67.106,29.257,169.867,0.692,65.146,1479,280,162.121,30.921,2.294,0.436,0.933
NL1,Soil_NL,0_10,F23P1-2,F23P1-2_0_10,0,687,1121.66,441.538,106.326,38.763,22.566,112.31,0.764,38.484,1114,423,114.567,24.63,1.718,0.582,0.911
NL1,Soil_NL,0_10,F23P1-2,F23P1-2_0_10,0,608,1248.498,537.525,135.74,56.366,13.734,178.144,0.415,54.083,1222,532,176.82,16.927,4.104,0.244,0.741
NL1,Soil_NL,0_10,F23P1-2,F23P1-2_0_10,0,1645,1492.258,605.618,330.96,96.396,21.728,116.32,0.189,131.229,1471,547,119.691,40.057,4.436,0.225,0.435
NL1,Soil_NL,0_10,F23P1-2,F23P1-2_0_10,0,11,1520.227,623.136,12.728,5.915,2.368,139.731,0.853,6.403,1518,621,141.34,2.828,2.498,0.4,0.815
NL1,Soil_NL,0_10,F23P1-2,F23P1-2_0_10,0,9,1539.722,640.611,11.071,4.2,2.729,119.518,0.923,5,1538,639,126.87,3,1.539,0.65,0.9
NL1,Soil_NL,0_10,F23P1-2,F23P1-2_0_10,0,2543,195.172,875.275,444.902,62.198,52.058,160.678,0.161,109.124,195,829,116.095,92.309,1.195,0.837,0.391
NL1,Soil_NL,0_10,F23P1-2,F23P1-2_0_10,0,2948,1651.723,1108.483,215.196,70.282,53.406,62.381,0.8,74.404,1630,1137,53.746,55.149,1.316,0.76,0.93
NL1,Soil_NL,0_10,F23P1-2,F23P1-2_0_10,0,1989,1199.482,1236.345,185.924,68.815,36.801,71.151,0.723,67.186,1191,1270,75.343,38.58,1.87,0.535,0.91
NL1,Soil_NL,0_10,F23P1-2,F23P1-2_0_10,0,3785,1966.775,1507.243,256.551,92.156,52.294,150.125,0.723,95.268,1935,1478,140.964,54.966,1.762,0.567,0.924
NL1,Soil_NL,10_30,F23P1-2,F23P1-2_10_30,0,370,575.519,484.243,74.426,23.581,19.978,20.642,0.839,25.807,564,490,35.538,21,1.18,0.847,0.919
NL1,Soil_NL,10_30,F23P1-2,F23P1-2_10_30,0,296,2084.693,507.544,64.184,22.597,16.678,99.135,0.903,23.195,2083,496,97.431,16.993,1.355,0.738,0.931
NL1,Soil_NL,10_30,F23P1-2,F23P1-2_10_30,0,1342,1833.86,567.858,295.747,73.113,23.37,97.05,0.193,115.974,1841,513,97.431,41.386,3.128,0.32,0.409
NL1,Soil_NL,10_30,F23P1-2,F23P1-2_10_30,0,300,2086.563,584.59,66.426,23.608,16.18,25.411,0.854,24.187,2076,590,29.745,16.547,1.459,0.685,0.92
NL1,Soil_NL,10_30,F23P1-2,F23P1-2_10_30,0,400,1695.06,695.842,73.355,22.944,22.197,57.943,0.934,24.759,1685,703,43.363,22,1.034,0.967,0.958
NL1,Soil_NL,10_30,F23P1-2,F23P1-2_10_30,0,604,673.901,976.661,129.681,51.299,14.991,145.057,0.451,54.562,655,960,138.715,18.649,3.422,0.292,0.776
NL1,Soil_NL,10_30,F23P1-2,F23P1-2_10_30,0,632,2396.316,997.028,102.326,30.743,26.175,35.925,0.759,34.886,2382,1006,27.3,29.448,1.175,0.851,0.867
NL1,Soil_NL,10_30,F23P1-2,F23P1-2_10_30,0,417,2391.718,1135.397,78.083,27.236,19.494,169.245,0.859,28.284,2378,1133,171.87,20.616,1.397,0.716,0.927
NL1,Soil_NL,0_10,F23P1-3,F23P1-3_0_10,0,856,1181.104,501.098,113.64,42.119,25.877,105.773,0.833,43.174,1175,480,103.392,28,1.628,0.614,0.944
NL1,Soil_NL,0_10,F23P1-3,F23P1-3_0_10,0,2234,1546.376,817.934,198.794,62.726,45.347,123.816,0.71,65.742,1515,804,153.825,46.766,1.383,0.723,0.887
NL1,Soil_NL,0_10,F23P1-3,F23P1-3_0_10,0,3154,1550.027,1205.417,409.203,105.607,38.026,24.432,0.237,144.7,1483,1256,23.199,60.866,2.777,0.36,0.47
NL1,Soil_NL,0_10,F23P1-3,F23P1-3_0_10,0,4,1541,1220,5.657,2.257,2.257,0,1,2.828,1540,1219,135,2,1,1,1
NL1,Soil_NL,0_10,F23P1-3,F23P1-3_0_10,0,770,2182.343,1440.812,111.154,37.41,26.207,37.833,0.783,39.962,2167,1455,31.701,29.399,1.427,0.701,0.926
NL1,Soil_NL,0_10,F23P1-3,F23P1-3_0_10,0,1944,2079.913,1483.703,202.51,73.37,33.736,42.344,0.596,81.394,2055,1515,42.51,40.672,2.175,0.46,0.862
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,0,538,1806.203,380.102,86.426,27.542,24.871,129.449,0.905,30.232,1799,368,124.216,25.88,1.107,0.903,0.949
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,0,866,866.368,625.921,113.74,40.64,27.132,30.186,0.841,44.944,847,638,32.276,28.991,1.498,0.668,0.951
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,0,1744,1028.612,709.181,174.61,57.887,38.36,96.181,0.719,62.362,1026,679,105.819,39.756,1.509,0.663,0.917
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,0,861,903.124,1289.291,115.196,40.722,26.92,143.557,0.815,40.608,887,1277,142.001,26.8,1.513,0.661,0.94
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,0,982,872.504,622.207,124.953,40.571,30.818,27.708,0.79,41.881,854,632,33.311,34,1.316,0.76,0.915
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,0,1497,1032.133,708.803,166.811,60.809,31.345,95.943,0.676,63.569,1023,679,109.29,34,1.94,0.515,0.899
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,2,569,546.525,658.344,91.154,29.956,24.185,87.346,0.861,31.953,540,645,110.136,25.887,1.239,0.807,0.925
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,2,939,1080.95,816.598,148.024,59.974,19.935,29.384,0.539,58.31,1059,833,30.964,23.667,3.009,0.332,0.832
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,2,753,1298.616,889.183,102.912,34.94,27.44,24.582,0.893,35.777,1283,898,26.565,28.241,1.273,0.785,0.954
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,2,399,904.397,935.503,78.912,29.712,17.098,39.564,0.805,29.833,893,945,39.56,18.364,1.738,0.575,0.92
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,2,801,1861.545,1370.004,105.882,37.99,26.846,134.428,0.898,38.419,1847,1357,141.34,26.163,1.415,0.707,0.956
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,2,514,2506.527,1558.304,83.012,25.64,25.524,157.814,0.937,27.203,2495,1551,143.973,25,1.005,0.995,0.956
NL1,Soil_NL,10_30,F23P1-3,F23P1-3_10_30,2,1421,1574.188,1802.608,152.953,52.217,34.649,89.141,0.763,52.953,1572,1775,100.886,37.976,1.507,0.664,0.928
NL1,Soil_NL,0_10,F23P1-4,F23P1-4_0_10,0,687,1750.56,359.989,101.983,35.287,24.789,168.842,0.83,35.693,1733,362,11.31,25.103,1.424,0.702,0.928
NL1,Soil_NL,0_10,F23P1-4,F23P1-4_0_10,0,1311,768.36,517.727,147.439,49.063,34.022,168.344,0.758,52.555,741,509,158.806,37,1.442,0.693,0.922
NL1,Soil_NL,0_10,F23P1-4,F23P1-4_0_10,0,1969,1231.692,534.616,175.154,58.386,42.939,110.944,0.807,64.405,1216,507,126.158,44,1.36,0.735,0.956
NL1,Soil_NL,0_10,F23P1-4,F23P1-4_0_10,0,406,609.667,701.266,77.497,27.282,18.948,23.057,0.849,28.178,597,708,27.474,20.402,1.44,0.695,0.928
NL1,Soil_NL,0_10,F23P1-4,F23P1-4_0_10,0,1554,2153.517,1479.288,164.853,48.543,40.76,10.664,0.719,54.562,2140,1503,41.285,45.975,1.191,0.84,0.911
NL1,Soil_NL,10_30,F23P1-4,F23P1-4_10_30,0,176,1878.653,85.994,49.113,15.144,14.798,126.09,0.917,16.279,1873,80,132.51,15,1.023,0.977,0.917
NL1,Soil_NL,10_30,F23P1-4,F23P1-4_10_30,0,656,2250.418,328.441,103.154,35.671,23.415,91.829,0.775,35.511,2244,311,99.728,24.656,1.523,0.656,0.922
NL1,Soil_NL,10_30,F23P1-4,F23P1-4_10_30,0,346,1225.957,352.266,70.527,22.239,19.809,71.183,0.874,24.207,1219,362,51.71,20,1.123,0.891,0.929
NL1,Soil_NL,10_30,F23P1-4,F23P1-4_10_30,0,460,1964.774,488.948,83.355,28.463,20.577,15.372,0.832,30.232,1952,497,34.216,21,1.383,0.723,0.937
NL1,Soil_NL,10_30,F23P1-4,F23P1-4_10_30,0,257,238.399,642.656,60.284,20.372,16.062,78.374,0.889,21.095,232,651,58.57,16,1.268,0.788,0.941
NL1,Soil_NL,10_30,F23P1-4,F23P1-4_10_30,0,939,1300.374,687.188,122.811,39.026,30.635,150.004,0.782,43.267,1285,671,146.31,33.534,1.274,0.785,0.91
NL1,Soil_NL,10_30,F23P1-4,F23P1-4_10_30,0,501,580.58,810.75,85.113,29.367,21.721,84.13,0.869,31.064,574,825,56.821,20,1.352,0.74,0.963
NL1,Soil_NL,10_30,F23P1-4,F23P1-4_10_30,0,650,112.851,819.431,106.468,38.097,21.724,34.214,0.721,38.419,104,835,51.34,25.223,1.754,0.57,0.877
NL1,Soil_NL,10_30,F23P1-4,F23P1-4_10_30,0,807,702.573,946.156,114.569,40.4,25.433,19.304,0.773,42.048,681,952,25.346,27.196,1.588,0.63,0.91
NL1,Soil_NL,10_30,F23P1-4,F23P1-4_10_30,0,479,1166.114,1435.306,89.255,31.763,19.201,136.719,0.756,33.422,1153,1425,141.072,22.985,1.654,0.605,0.881
NL1,Soil_NL,10_30,F23P1-4,F23P1-4_10_30,0,492,993.52,1500.427,90.426,33.703,18.587,10.225,0.756,34.205,978,1508,15.255,20,1.813,0.552,0.907
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,0,1066,1143.22,83.723,224.007,55.349,24.522,79.488,0.267,65.924,1138,117,80.395,33.746,2.257,0.443,0.668
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,0,995,1961.143,300.837,140.024,53.633,23.621,23.226,0.638,52.555,1936,308,21.194,26.353,2.271,0.44,0.865
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,0,2095,1054.637,360.332,443.688,101.014,26.407,6.407,0.134,156.818,977,342,5.856,55.727,3.825,0.261,0.302
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,0,6020,1812.87,527.948,521.612,145.106,52.823,12.348,0.278,162.099,1737,530,9.23,78.046,2.747,0.364,0.634
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,0,2066,1085.274,810.837,183.439,56.001,46.973,140.053,0.772,62.682,1061,790,146.056,49.253,1.192,0.839,0.931
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,0,432,2484.403,830.914,80.426,25.079,21.932,24.387,0.839,27.803,2475,841,37.694,22.553,1.143,0.875,0.918
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,0,1393,1134.961,1288.612,149.882,50.846,34.882,16.368,0.779,53.852,1111,1296,21.801,38,1.458,0.686,0.918
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,0,803,1582.054,1303.292,108.811,38.565,26.511,167.714,0.852,39.294,1563,1300,165.256,26.762,1.455,0.687,0.941
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,0,508,1350.307,1362.587,87.983,30.168,21.44,121.171,0.825,31.385,1340,1350,120.651,22.627,1.407,0.711,0.915
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,0,11200,1505.172,1442.56,631.737,222.401,64.12,31.29,0.353,218.888,1411,1486,19.759,76.349,3.469,0.288,0.739
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,0,700,1152.896,1643.183,132.711,54.257,16.427,169.911,0.499,51.788,1127,1638,169.992,19.3,3.303,0.303,0.804
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,2,256,2007.434,5.91,67.698,23.98,13.593,165.084,0.702,27.857,1992,0,158.962,14,1.764,0.567,0.931
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,2,814,1613.199,329.144,113.841,42.587,24.336,109.575,0.789,45.177,1601,309,117.699,26,1.75,0.571,0.939
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,2,2321,1935.464,443.93,323.463,114.991,25.699,139.302,0.279,133.004,1897,392,133.172,39.363,4.474,0.223,0.59
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,2,1413,1846.268,471.085,180.267,72.818,24.707,82.87,0.546,72.691,1845,506,82.093,27.849,2.947,0.339,0.866
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,2,758,1935.131,893.1,121.154,48.899,19.737,102.692,0.649,48.083,1927,870,106.928,21.743,2.478,0.404,0.896
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,2,871,364.917,1379.611,128.711,47.498,23.348,28.59,0.661,50.12,343,1393,28.61,27.145,2.034,0.492,0.874
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,2,488,1713.395,1479.342,84.426,28.131,22.088,72.525,0.86,29.732,1708,1493,70.346,22,1.274,0.785,0.931
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,2,3009,1651.28,1774.355,547.203,111.904,34.236,171.401,0.126,193.706,1528,1744,151.98,83.111,3.269,0.306,0.332
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,301,928.55,134.613,63.698,21.689,17.67,80.285,0.932,22.204,921,143,54.162,17,1.227,0.815,0.954
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,1067,64.94,325.622,171.723,71.801,18.921,42.884,0.455,70.937,36,346,40.426,24.657,3.795,0.264,0.77
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,1285,887.488,369.351,141.154,44.095,37.104,74.429,0.81,46.519,878,389,64.537,40,1.188,0.841,0.923
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,849,1234.569,427.818,113.154,35.6,30.365,78.952,0.833,38.626,1226,445,68.749,32,1.172,0.853,0.916
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,652,1714.296,429.021,94.912,31.192,26.614,37.928,0.91,32.696,1699,435,23.429,28,1.172,0.853,0.948
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,467,499.896,915.219,85.012,32.797,18.13,21.434,0.812,33.287,485,924,32.735,19.528,1.809,0.553,0.933
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,663,1351.723,1208.257,168.894,32.367,26.081,58.686,0.292,44.385,1347,1182,104.349,36.749,1.241,0.806,0.56
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,931,1063.587,1275.076,137.296,53.697,22.076,18.373,0.621,55.362,1039,1280,20.072,26.437,2.432,0.411,0.882
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,4539,1732.841,1342.476,545.453,113.227,51.041,169.005,0.192,168.585,1658,1337,162.747,88.693,2.218,0.451,0.435
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,561,1345.53,1495.491,94.669,36.305,19.674,162.751,0.787,36.249,1329,1488,155.556,21.395,1.845,0.542,0.911
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,191,2458.196,1589.228,52.284,17.624,13.799,88.374,0.878,18.974,2456,1599,71.565,14,1.277,0.783,0.923
NL1,Soil_NL,0_10,F23P1-5,F23P1-5_0_10,3,400,986.275,1646.767,75.012,26.427,19.272,155.362,0.893,27.313,974,1641,156.251,20.538,1.371,0.729,0.943
NL1,Soil_NL,10_30,F23P1-5,F23P1-5_10_30,0,997,594.787,583.24,195.38,46.306,27.414,130.481,0.328,58.181,570,578,155.638,38.737,1.689,0.592,0.638
NL1,Soil_NL,10_30,F23P1-5,F23P1-5_10_30,0,294,360.622,795.69,69.355,25.512,14.673,128.048,0.768,27.659,351,786,130.601,16.263,1.739,0.575,0.898
NL1,Soil_NL,10_30,F23P1-5,F23P1-5_10_30,0,1382,360.577,888.623,297.262,46.831,37.573,65.962,0.197,69.311,336,909,43.831,53,1.246,0.802,0.544
NL1,Soil_NL,10_30,F23P1-5,F23P1-5_10_30,0,594,139.431,1181.886,163.681,34.908,21.665,22.51,0.279,45.31,114,1181,22.036,32.841,1.611,0.621,0.507
NL1,Soil_NL,10_30,F23P1-5,F23P1-5_10_30,0,665,1514.85,1779.121,96.669,33.019,25.643,74.066,0.894,33.615,1505,1792,59.621,25.811,1.288,0.777,0.958
NL1,Soil_NL,0_10,F23T1-1,F23T1-1_0_10,0,1632,801.076,325.177,196.066,69.919,29.719,46.073,0.533,75.286,770,351,50.389,38.195,2.353,0.425,0.784
NL1,Soil_NL,0_10,F23T1-1,F23T1-1_0_10,0,929,292.459,714.834,123.296,39.526,29.925,106.221,0.768,41.4,278,701,127.147,32,1.321,0.757,0.92
NL1,Soil_NL,0_10,F23T1-1,F23T1-1_0_10,0,653,2372.494,1105.402,105.882,41.494,20.037,40.37,0.732,40,2356,1117,36.87,20.807,2.071,0.483,0.895
NL1,Soil_NL,10_30,F23T1-1,F23T1-1_10_30,0,609,1267.48,550.364,93.841,31.836,24.356,50.806,0.869,34.059,1255,562,40.236,25.456,1.307,0.765,0.946
NL1,Soil_NL,10_30,F23T1-1,F23T1-1_10_30,0,1019,1894.569,1293,121.154,41.149,31.53,127.473,0.872,45,1881,1275,126.87,32.527,1.305,0.766,0.96
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,355,1343.173,489.951,97.154,39.061,11.572,110.022,0.473,39,1334,472,112.62,15.796,3.376,0.296,0.764
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,528,1153.896,727.646,85.841,27.541,24.41,143.495,0.9,29.069,1143,718,139.185,25.069,1.128,0.886,0.945
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,445,813.228,1060.143,78.184,24.683,22.955,9.923,0.915,26.627,801,1067,34.287,23,1.075,0.93,0.951
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,1593,646.105,1220.436,356.233,64.048,31.668,179.273,0.158,100.975,590,1212,7.97,58.606,2.023,0.494,0.365
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,1889,917.988,1225.27,177.924,50.681,47.457,142.098,0.75,57.245,903,1199,109.385,50.2,1.068,0.936,0.887
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,6331,1406.012,1340.421,552.701,144.125,55.93,79.101,0.26,173.104,1357,1413,69.366,80.818,2.577,0.388,0.597
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,453,344.151,1385.436,83.74,26.449,21.808,82.471,0.812,29.411,340,1399,72.181,23.526,1.213,0.825,0.907
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,572,2310.24,1399.799,108.225,40.933,17.793,162.426,0.614,43.081,2291,1395,158.199,19.922,2.301,0.435,0.869
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,515,1834.624,1471.842,112.61,50.492,12.987,133.54,0.51,48.836,1817,1455,132.51,14.849,3.888,0.257,0.835
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,1154,377.289,1650.607,132.368,48.11,30.541,140.246,0.828,50,359,1632,143.13,31.113,1.575,0.635,0.943
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,1066,368.341,1730.402,160.125,57.497,23.606,35.697,0.522,57.306,343,1746,29.249,29.961,2.436,0.411,0.806
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,804,1739.822,1839.792,109.255,33.195,30.839,79.149,0.846,36.715,1732,1823,119.358,32,1.076,0.929,0.933
NL1,Soil_NL,0_10,F23T1-3,F23T1-3_0_10,0,423,409.479,1891.465,75.598,23.89,22.544,66.588,0.93,26.077,402,1903,57.529,23,1.06,0.944,0.954
NL2,Soil_NL,0_10,F24AP1-1,F24AP1-1_0_10,0,242,1973.909,389.095,59.698,21.957,14.033,66.508,0.853,22.825,1968,399,61.189,14.747,1.565,0.639,0.927
NL2,Soil_NL,0_10,F24AP1-1,F24AP1-1_0_10,0,394,1453.886,1000.266,92.083,38.211,13.129,113.914,0.584,37.162,1446,984,113.806,15.506,2.91,0.344,0.833
NL2,Soil_NL,0_10,F24AP1-1,F24AP1-1_0_10,0,325,2281.534,1504.675,69.456,24.897,16.621,11.433,0.847,26.077,2271,1512,32.471,16,1.498,0.668,0.96
NL2,Soil_NL,0_10,F24AP1-1,F24AP1-1_0_10,0,1694,1368.889,1911.898,307.907,77.382,27.873,5.76,0.225,110.168,1321,1936,8.351,47.506,2.776,0.36,0.448
NL2,Soil_NL,10_30,F24AP1-1,F24AP1-1_10_30,0,245,1144.753,36.5,64.284,23.705,13.159,21.542,0.745,24.698,1134,42,31.759,14.384,1.801,0.555,0.897
NL2,Soil_NL,10_30,F24AP1-1,F24AP1-1_10_30,0,355,932.731,85.599,72.184,24.507,18.443,149.434,0.856,26.249,924,76,139.635,19.922,1.329,0.753,0.931
NL2,Soil_NL,10_30,F24AP1-1,F24AP1-1_10_30,0,1887,1066.527,258.779,318.919,98.038,24.507,39.78,0.233,122.589,1023,302,33.69,43.098,4,0.25,0.505
NL2,Soil_NL,10_30,F24AP1-1,F24AP1-1_10_30,0,1287,1890.439,703.752,155.497,51.208,32,100.731,0.669,53.413,1873,685,128.157,33.24,1.6,0.625,0.873
NL2,Soil_NL,10_30,F24AP1-1,F24AP1-1_10_30,0,223,540.101,1720.594,59.113,21.903,12.963,63.133,0.802,22.204,533,1729,54.162,13.416,1.69,0.592,0.912
NL2,Soil_NL,10_30,F24AP1-1,F24AP1-1_10_30,0,350,399.563,1738.994,73.355,26.581,16.765,175.51,0.817,26.249,387,1734,162.255,17,1.586,0.631,0.925
NL2,Soil_NL,0_10,F24AP1-2,F24AP1-2_0_10,0,533,1042.755,190.858,89.355,28.939,23.45,98.721,0.839,31.305,1034,177,116.565,24,1.234,0.81,0.925
NL2,Soil_NL,0_10,F24AP1-2,F24AP1-2_0_10,0,1036,1081.72,235.39,134.326,47.821,27.584,155.549,0.722,54.378,1055,223,147.771,32,1.734,0.577,0.938
NL2,Soil_NL,0_10,F24AP1-2,F24AP1-2_0_10,0,218,2103.826,287.633,55.213,17.96,15.455,75.063,0.899,19.416,2099,279,124.509,15,1.162,0.861,0.948
NL2,Soil_NL,0_10,F24AP1-2,F24AP1-2_0_10,0,1094,736.05,600.115,138.569,39.422,35.334,43.163,0.716,44.688,723,615,49.538,38,1.116,0.896,0.867
NL2,Soil_NL,0_10,F24AP1-2,F24AP1-2_0_10,0,685,1439.906,758.739,101.598,34.141,25.546,28.514,0.834,37.202,1425,772,36.254,26.672,1.336,0.748,0.949
NL2,Soil_NL,0_10,F24AP1-2,F24AP1-2_0_10,0,935,483.619,936.713,127.983,42.223,28.195,122.407,0.717,47.707,471,915,123.024,31.07,1.498,0.668,0.88
NL2,Soil_NL,0_10,F24AP1-2,F24AP1-2_0_10,0,343,1033.701,1498.952,69.556,22.14,19.725,86.126,0.891,25,1026,1489,126.87,18,1.122,0.891,0.981
NL2,Soil_NL,0_10,F24AP1-2,F24AP1-2_0_10,0,149,1626.648,1569.674,44.042,14.215,13.346,118.456,0.965,15.264,1623,1563,121.608,13,1.065,0.939,0.943
NL2,Soil_NL,0_10,F24AP1-2,F24AP1-2_0_10,0,801,974.041,1689.852,120.225,41.625,24.501,125.419,0.696,44.654,962,1673,124.046,29.448,1.699,0.589,0.871
NL2,Soil_NL,0_10,F24AP1-2,F24AP1-2_0_10,0,1632,364.665,1753.358,321.907,76.218,27.263,5.187,0.198,108.342,304,1771,9.028,45.685,2.796,0.358,0.442
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,1124,1960.103,45.431,195.966,72.211,19.819,147.474,0.368,77.201,1923,24,143.427,29.359,3.644,0.274,0.687
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,273,2032.134,100.962,66.527,25.658,13.547,174.858,0.775,25.298,2020,97,161.565,14,1.894,0.528,0.921
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,333,1992.74,688.872,69.941,25.079,16.906,53.836,0.855,27.019,1985,700,51.009,18.385,1.483,0.674,0.945
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,162,1028.185,800.889,46.042,15.286,13.494,49.346,0.96,16.401,1022,806,37.569,14,1.133,0.883,0.942
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,378,794.918,864.622,75.113,26.054,18.472,1.3,0.842,27.313,782,869,23.749,18.741,1.41,0.709,0.929
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,212,1224.325,883.858,54.527,20.02,13.483,30.396,0.896,20.809,1216,890,35.218,14.311,1.485,0.673,0.928
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,371,2086.446,912.67,72.87,23.241,20.325,28.529,0.878,26.249,2080,923,49.635,20,1.143,0.875,0.95
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,298,672.305,961.641,65.355,23.042,16.467,112.24,0.877,24.166,666,951,114.444,17.827,1.399,0.715,0.936
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,2488,1627.705,998.857,432.274,93.531,33.869,10.212,0.167,137.568,1559,1000,17.776,64.479,2.762,0.362,0.352
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,668,2094.162,1031.614,107.983,38.1,22.323,58.971,0.72,37.802,2079,1042,37.476,24.219,1.707,0.586,0.851
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,208,769.298,1056.663,53.456,19.541,13.553,177.646,0.915,19.698,760,1053,156.038,13,1.442,0.694,0.945
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,268,2292.631,1287.806,67.355,25.754,13.249,80.076,0.742,25.298,2289,1300,71.565,13.81,1.944,0.514,0.901
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,214,1052.393,1320.71,55.456,20.865,13.059,78.439,0.874,20.881,1050,1331,73.301,13,1.598,0.626,0.943
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,116,2206.681,1318.802,38.627,12.321,11.987,67.011,0.977,13.416,2204,1325,63.435,12,1.028,0.973,0.939
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,325,1580.155,1353.048,67.213,21.664,19.101,76.637,0.904,23.431,1574,1343,129.806,18,1.134,0.882,0.963
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,2750,1547.39,1455.86,212.693,74.416,47.052,169.35,0.764,78.638,1509,1462,7.306,49.78,1.582,0.632,0.928
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,640,979.466,1499.655,102.669,36.886,22.092,175.019,0.763,36.674,962,1504,11.004,22.788,1.67,0.599,0.903
NL2,Soil_NL,10_30,F24AP1-2,F24AP1-2_10_30,0,272,951.103,1499.717,63.841,25.505,13.579,131.312,0.839,25.612,941,1492,141.34,14.142,1.878,0.532,0.928
